date,tmax,climatology_normal_loyo,climatology_p95_loyo,climatology_p98_loyo,heatwave,severe
2019-10-25,30.9,31.436296296296295,34.96,35.732,0,0
2019-10-26,29.3,31.321481481481477,34.36,35.431999999999995,0,0
2019-10-27,29.9,31.20592592592592,34.089999999999996,35.196,0,0
2019-10-28,30.2,31.041481481481476,33.56,34.628,0,0
2019-10-29,30.5,30.865185185185187,33.5,34.16,0,0
2019-10-30,29.8,30.715555555555557,33.43,33.796,0,0
2019-10-31,32.1,30.607407407407408,33.3,33.564,0,0
2019-11-01,32.6,30.488888888888887,33.16,33.5,0,0
2019-11-02,32.5,30.37481481481482,32.93,33.364,0,0
2019-11-03,29.2,30.23185185185185,32.9,33.3,0,0
2019-11-04,30.1,30.083703703703705,32.9,33.3,0,0
2019-11-05,29.5,29.955555555555556,32.76,33.3,0,0
2019-11-06,29.7,29.83703703703704,32.6,33.096,0,0
2019-11-07,26.3,29.63259259259259,32.43,32.931999999999995,0,0
2019-11-08,27.7,29.433333333333334,32.3,32.632,0,0
2019-11-09,28.9,29.196296296296296,31.759999999999998,32.464,0,0
2019-11-10,28.3,28.91185185185185,31.6,32.331999999999994,0,0
2019-11-11,28.6,28.597777777777775,31.4,31.632,0,0
2019-11-12,29.3,28.32666666666666,31.3,31.532,0,0
2019-11-13,29.3,28.089629629629627,31.3,31.432,0,0
2019-11-14,28.4,27.854814814814812,31.23,31.4,0,0
2019-11-15,28.2,27.6037037037037,31.13,31.3,0,0
2019-11-16,28.9,27.377037037037034,30.759999999999998,31.232,0,0
2019-11-17,28.8,27.13407407407407,30.6,31.2,0,0
2019-11-18,26.9,26.93925925925926,30.53,30.995999999999995,0,0
2019-11-19,27.2,26.805185185185184,30.36,30.764,0,0
2019-11-20,26.9,26.620740740740743,29.66,30.632,0,0
2019-11-21,27.1,26.400740740740744,29.459999999999997,30.023999999999997,0,0
2019-11-22,27.0,26.25925925925926,29.4,29.6,0,0
2019-11-23,27.4,26.147407407407403,29.13,29.464,0,0
2019-11-24,26.9,26.023703703703703,28.82,29.264,0,0
2019-11-25,27.1,25.894074074074076,28.63,29.264,0,0
2019-11-26,27.1,25.80666666666667,28.63,29.264,0,0
2019-11-27,27.1,25.717037037037038,28.53,29.264,0,0
2019-11-28,24.9,25.594814814814818,28.5,29.132,0,0
2019-11-29,21.7,25.468148148148146,28.53,29.132,0,0
2019-11-30,23.1,25.372592592592593,28.43,29.132,0,0
2019-12-01,23.9,25.286666666666665,28.33,28.827999999999996,0,0
2019-12-02,24.4,25.18074074074074,28.33,28.827999999999996,0,0
2019-12-03,24.2,25.049629629629628,28.33,28.827999999999996,0,0
2019-12-04,23.9,24.797777777777778,27.83,28.532,0,0
2019-12-05,23.6,24.585925925925924,27.66,28.432,0,0
2019-12-06,22.6,24.378518518518522,27.459999999999997,28.332,0,0
2019-12-07,23.2,24.175555555555555,27.33,28.027999999999995,0,0
2019-12-08,22.9,23.9237037037037,27.03,28.027999999999995,0,0
2019-12-09,22.7,23.7362962962963,27.03,28.027999999999995,0,0
2019-12-10,23.4,23.582222222222224,26.93,28.027999999999995,0,0
2019-12-11,23.0,23.426666666666666,26.9,27.959999999999997,0,0
2019-12-12,21.8,23.28962962962963,26.9,27.323999999999998,0,0
2019-12-13,20.1,23.177777777777777,26.69,27.032,0,0
2019-12-14,18.5,23.09185185185185,26.53,26.932,0,0
2019-12-15,19.2,22.962222222222227,26.5,26.932,0,0
2019-12-16,18.7,22.794814814814817,26.5,26.9,0,0
2019-12-17,17.6,22.638518518518516,26.259999999999998,26.695999999999998,0,0
2019-12-18,18.9,22.463703703703708,26.0,26.432,0,0
2019-12-19,19.6,22.424444444444447,25.83,26.132,0,0
2019-12-20,21.2,22.425185185185185,25.66,26.032,0,0
2019-12-21,21.7,22.392592592592592,25.66,26.1,0,0
2019-12-22,21.4,22.371111111111112,25.83,26.1,0,0
2019-12-23,21.0,22.3437037037037,25.83,26.1,0,0
2019-12-24,19.6,22.26,25.83,26.1,0,0
2019-12-25,21.1,22.16814814814815,25.83,26.1,0,0
2019-12-26,20.2,22.045185185185186,25.83,26.1,0,0
2019-12-27,19.2,21.942962962962966,25.66,26.1,0,0
2019-12-28,19.2,21.823703703703703,25.83,26.1,0,0
2019-12-29,18.3,21.67111111111111,25.69,26.1,0,0
2019-12-30,16.8,21.558518518518515,25.69,26.032,0,0
2019-12-31,15.9,21.48740740740741,25.6,25.964,0,0
2020-01-01,18.1,21.40074074074074,25.6,25.964,0,0
2020-01-02,19.3,21.32148148148148,25.6,25.964,0,0
2020-01-03,21.2,21.24962962962963,25.6,25.964,0,0
2020-01-04,19.9,21.179259259259258,25.6,25.964,0,0
2020-01-05,21.0,21.156296296296297,25.39,25.9,0,0
2020-01-06,21.7,21.11703703703704,25.16,25.695999999999998,0,0
2020-01-07,21.6,21.064444444444444,25.16,25.9,0,0
2020-01-08,20.2,21.05037037037037,25.39,25.932,0,0
2020-01-09,17.7,21.005185185185184,25.39,25.932,0,0
2020-01-10,18.8,20.985185185185184,25.53,25.932,0,0
2020-01-11,19.4,20.975555555555555,25.6,26.0,0,0
2020-01-12,22.0,21.01925925925926,25.6,26.064,0,0
2020-01-13,23.4,21.065185185185186,25.6,26.095999999999997,0,0
2020-01-14,20.3,21.127407407407407,25.53,26.095999999999997,0,0
2020-01-15,19.9,21.154074074074074,25.43,26.095999999999997,0,0
2020-01-16,18.3,21.202962962962967,25.43,26.095999999999997,0,0
2020-01-17,20.0,21.22222222222222,25.53,26.3,0,0
2020-01-18,19.1,21.19851851851851,25.53,26.3,0,0
2020-01-19,19.6,21.12296296296296,25.53,26.3,0,0
2020-01-20,19.0,21.07777777777778,25.53,26.3,0,0
2020-01-21,20.8,21.068148148148147,25.43,26.3,0,0
2020-01-22,22.0,21.17629629629629,25.65,26.364,0,0
2020-01-23,21.2,21.346666666666668,26.09,26.891999999999996,0,0
2020-01-24,22.6,21.55185185185185,26.3,27.364,0,0
2020-01-25,22.1,21.783703703703704,26.36,27.755999999999993,0,0
2020-01-26,24.4,21.951851851851853,26.56,27.891999999999996,0,0
2020-01-27,23.3,22.086666666666666,26.88,27.891999999999996,0,0
2020-01-28,21.9,22.24,26.88,27.891999999999996,0,0
2020-01-29,20.9,22.334074074074078,26.88,27.891999999999996,0,0
2020-01-30,20.8,22.474074074074075,26.88,27.891999999999996,0,0
2020-01-31,20.7,22.617777777777775,26.88,27.891999999999996,0,0
2020-02-01,21.4,22.782962962962962,26.74,27.891999999999996,0,0
2020-02-02,21.1,22.985925925925926,27.33,27.891999999999996,0,0
2020-02-03,21.0,23.271111111111114,27.5,28.432,0,0
2020-02-04,21.6,23.507407407407406,27.56,28.432,0,0
2020-02-05,22.9,23.702962962962964,27.56,28.432,0,0
2020-02-06,21.4,23.885925925925925,27.56,28.432,0,0
2020-02-07,21.8,24.097037037037037,27.7,28.564,0,0
2020-02-08,22.4,24.297777777777778,27.759999999999998,28.732,0,0
2020-02-09,22.0,24.494074074074078,28.49,29.295999999999996,0,0
2020-02-10,22.1,24.75111111111111,29.2,29.9,0,0
2020-02-11,23.3,25.028888888888893,29.56,30.227999999999998,0,0
2020-02-12,26.9,25.372592592592593,30.03,30.6,0,0
2020-02-13,28.7,25.722962962962967,30.43,30.632,0,0
2020-02-14,26.9,26.070370370370373,30.6,31.464,0,0
2020-02-15,27.9,26.405185185185182,30.79,31.632,0,0
2020-02-16,29.0,26.751851851851853,31.33,31.732,0,0
2020-02-17,30.1,27.058518518518518,31.459999999999997,31.732,0,0
2020-02-18,28.9,27.346666666666668,31.6,31.8,0,0
2020-02-19,28.7,27.55037037037037,31.63,31.832,0,0
2020-02-20,29.2,27.797777777777778,31.73,32.16,0,0
2020-02-21,25.1,28.008148148148152,31.73,32.16,0,0
2020-02-22,25.1,28.15,31.765,32.23,0,0
2020-02-23,24.7,28.264843749999997,31.8,32.284,0,0
2020-02-24,25.6,28.3234375,31.965,32.846,0,0
2020-02-25,27.0,28.37265625,32.36,32.9,0,0
2020-02-26,28.7,28.371875,32.8,32.9,0,0
2020-02-27,29.5,28.289843750000003,32.8,32.992,0,0
2020-02-28,28.6,28.271875,32.864999999999995,33.1,0,0
2020-02-29,26.8,28.2953125,32.9,33.376,0,0
2020-03-01,28.2,28.27734375,32.9,33.646,0,0
2020-03-02,28.4,28.2921875,33.03,33.792,0,0
2020-03-03,27.6,28.333593750000002,33.1,33.792,0,0
2020-03-04,28.0,28.434375000000003,33.1,33.792,0,0
2020-03-05,26.6,28.63828125,33.1,33.792,0,0
2020-03-06,23.1,28.807812500000004,33.46,34.446,0,0
2020-03-07,24.1,28.9390625,33.665,34.592,0,0
2020-03-08,25.7,29.008148148148152,33.76,34.7,0,0
2020-03-09,26.8,29.149629629629633,34.05,35.30799999999999,0,0
2020-03-10,24.1,29.371111111111112,34.43,37.047999999999995,0,0
2020-03-11,26.9,29.529629629629625,34.56,37.047999999999995,0,0
2020-03-12,26.5,29.76222222222222,34.7,38.032,0,0
2020-03-13,25.4,30.03111111111111,35.279999999999994,38.032,0,0
2020-03-14,24.1,30.317777777777778,36.46,38.032,0,0
2020-03-15,24.8,30.560740740740748,36.75,38.032,0,0
2020-03-16,26.1,30.88962962962963,36.75,38.032,0,0
2020-03-17,28.8,31.24074074074074,36.89,38.032,0,0
2020-03-18,30.1,31.594074074074072,37.13,38.032,0,0
2020-03-19,31.4,31.87407407407408,37.2,38.032,0,0
2020-03-20,32.8,32.217777777777776,37.53,38.4,0,0
2020-03-21,30.2,32.641481481481485,38.19,38.596,0,0
2020-03-22,31.5,33.096296296296295,38.589999999999996,39.232,0,0
2020-03-23,30.9,33.52148148148148,39.0,39.232,0,0
2020-03-24,32.5,33.85777777777778,39.03,39.3,0,0
2020-03-25,32.4,34.13259259259259,39.03,39.3,0,0
2020-03-26,27.5,34.48,39.1,39.3,0,0
2020-03-27,24.7,34.837037037037035,39.13,39.331999999999994,0,0
2020-03-28,28.9,35.086666666666666,39.2,39.4,0,0
2020-03-29,30.6,35.334074074074074,39.33,39.464,0,0
2020-03-30,31.7,35.539259259259254,39.4,39.6,0,0
2020-03-31,32.2,35.700740740740734,39.4,39.664,0,0
2020-04-01,33.3,35.827407407407414,39.43,39.928,0,0
2020-04-02,32.7,35.95925925925926,39.53,40.36,0,0
2020-04-03,33.2,36.11925925925925,39.6,41.019999999999996,0,0
2020-04-04,34.0,36.24888888888889,39.8,41.564,0,0
2020-04-05,33.7,36.21703703703703,39.8,41.564,0,0
2020-04-06,35.9,36.20962962962963,39.919999999999995,41.564,0,0
2020-04-07,35.5,36.257777777777775,40.2,41.564,0,0
2020-04-08,35.2,36.406666666666666,40.419999999999995,41.764,0,0
2020-04-09,34.8,36.54148148148148,40.91,41.831999999999994,0,0
2020-04-10,36.6,36.62666666666667,41.43,41.964,0,0
2020-04-11,38.1,36.72444444444444,41.63,42.132,0,0
2020-04-12,37.5,36.87481481481482,41.63,42.132,0,0
2020-04-13,39.1,36.96444444444444,41.7,42.132,0,0
2020-04-14,38.2,37.028888888888886,41.730000000000004,42.232,0,0
2020-04-15,38.9,37.148148148148145,41.730000000000004,42.232,0,0
2020-04-16,38.2,37.24962962962963,41.730000000000004,42.232,0,0
2020-04-17,36.5,37.351851851851855,41.730000000000004,42.232,0,0
2020-04-18,37.0,37.46740740740741,41.63,42.232,0,0
2020-04-19,35.9,37.54888888888889,41.63,42.232,0,0
2020-04-20,31.5,37.76888888888889,41.8,42.3,0,0
2020-04-21,33.7,37.955555555555556,41.9,42.331999999999994,0,0
2020-04-22,36.3,38.05851851851852,41.93,42.331999999999994,0,0
2020-04-23,33.7,38.13481481481482,41.93,42.331999999999994,0,0
2020-04-24,36.1,38.20074074074074,42.13,42.431999999999995,0,0
2020-04-25,34.6,38.26444444444444,42.13,42.4,0,0
2020-04-26,33.6,38.24518518518518,42.03,42.4,0,0
2020-04-27,34.6,38.28148148148148,42.03,42.4,0,0
2020-04-28,35.9,38.36296296296295,42.03,42.4,0,0
2020-04-29,37.4,38.53555555555555,41.93,42.331999999999994,0,0
2020-04-30,38.3,38.70814814814815,42.1,42.331999999999994,0,0
2020-05-01,40.7,38.874814814814805,42.3,42.532,0,0
2020-05-02,40.6,39.07481481481481,42.43,42.632,0,0
2020-05-03,37.3,39.230370370370366,42.5,42.732,0,0
2020-05-04,36.3,39.34074074074074,42.53,42.959999999999994,0,0
2020-05-05,36.3,39.40814814814815,42.6,43.49199999999999,0,0
2020-05-06,35.9,39.460740740740746,42.730000000000004,43.931999999999995,0,0
2020-05-07,38.2,39.589629629629634,42.949999999999996,44.064,0,0
2020-05-08,39.5,39.72518518518518,43.3,44.064,0,0
2020-05-09,40.5,39.85037037037038,43.33,44.064,0,0
2020-05-10,39.4,39.955555555555556,43.56,44.064,0,0
2020-05-11,37.3,40.038518518518515,43.83,44.364,0,0
2020-05-12,37.1,40.12,44.230000000000004,44.5,0,0
2020-05-13,35.9,40.2162962962963,44.33,44.5,0,0
2020-05-14,38.9,40.27555555555556,44.43,44.628,0,0
2020-05-15,38.2,40.3,44.43,44.628,0,0
2020-05-16,37.6,40.2962962962963,44.5,44.831999999999994,0,0
2020-05-17,39.1,40.20148148148149,44.5,44.831999999999994,0,0
2020-05-18,38.8,40.147407407407414,44.5,44.9,0,0
2020-05-19,40.0,40.18518518518518,44.5,45.15599999999999,0,0
2020-05-20,39.2,40.224444444444444,44.8,45.796,0,0
2020-05-21,41.2,40.27333333333333,44.83,45.796,0,0
2020-05-22,42.2,40.28148148148148,44.9,46.0,0,0
2020-05-23,42.1,40.23259259259259,44.9,46.0,0,0
2020-05-24,42.5,40.214814814814815,44.9,46.0,0,0
2020-05-25,42.5,40.2437037037037,44.9,46.0,0,0
2020-05-26,43.0,40.3,44.9,46.0,0,0
2020-05-27,43.2,40.345925925925926,44.9,45.796,0,0
2020-05-28,41.3,40.34814814814815,44.9,45.66,0,0
2020-05-29,40.3,40.357037037037045,44.9,45.66,0,0
2020-05-30,34.5,40.357777777777784,44.9,45.66,0,0
2020-05-31,34.4,40.408888888888896,44.9,45.66,0,0
2020-06-01,35.0,40.492592592592594,44.9,45.66,0,0
2020-06-02,36.0,40.49703703703704,44.9,45.66,0,0
2020-06-03,37.4,40.47629629629629,44.9,45.296,0,0
2020-06-04,32.7,40.406666666666666,44.48,45.064,0,0
2020-06-05,35.1,40.34148148148147,44.16,44.931999999999995,0,0
2020-06-06,35.2,40.22,44.0,44.9,0,0
2020-06-07,35.7,40.09333333333332,43.86,44.9,0,0
2020-06-08,36.5,39.995555555555555,43.8,44.49199999999999,0,0
2020-06-09,39.7,39.819259259259255,43.8,44.49199999999999,0,0
2020-06-10,40.2,39.68518518518518,43.66,44.288,0,0
2020-06-11,38.5,39.46074074074074,43.53,43.864,0,0
2020-06-12,39.3,39.209629629629625,43.29,43.8,0,0
2020-06-13,38.9,38.97111111111111,43.2,43.8,0,0
2020-06-14,37.3,38.71555555555556,42.76,43.596,0,0
2020-06-15,41.0,38.455555555555556,42.63,43.296,0,0
2020-06-16,43.3,38.27037037037037,42.33,43.09199999999999,1,1
2020-06-17,42.5,38.08888888888889,42.2,42.632,1,0
2020-06-18,41.7,37.82888888888888,42.0,42.264,0,0
2020-06-19,41.7,37.62444444444444,41.76,42.2,0,0
2020-06-20,39.7,37.36666666666667,41.43,42.132,0,0
2020-06-21,38.9,37.17037037037037,41.5,42.132,0,0
2020-06-22,36.3,36.980740740740735,41.5,42.132,0,0
2020-06-23,37.8,36.75037037037037,41.5,42.064,0,0
2020-06-24,35.4,36.55777777777778,41.43,42.064,0,0
2020-06-25,38.3,36.3437037037037,41.12,41.864,0,0
2020-06-26,38.0,36.16148148148148,41.0,41.596,0,0
2020-06-27,38.6,36.022222222222226,40.86,41.596,0,0
2020-06-28,39.1,35.854814814814816,40.730000000000004,41.596,0,0
2020-06-29,40.1,35.72296296296297,40.7,41.5,0,0
2020-06-30,41.1,35.58518518518518,40.21,41.16,1,0
2020-07-01,40.8,35.403703703703705,39.93,40.864,1,0
2020-07-02,40.8,35.23481481481482,39.93,40.864,1,0
2020-07-03,42.1,35.07925925925927,39.93,40.864,1,1
2020-07-04,39.8,34.89925925925927,39.9,40.864,0,0
2020-07-05,37.8,34.70814814814815,39.69,40.732,0,0
2020-07-06,36.8,34.54814814814815,39.19,40.15599999999999,0,0
2020-07-07,36.6,34.42888888888889,38.89,39.696,0,0
2020-07-08,32.9,34.32222222222222,38.66,39.26,0,0
2020-07-09,33.6,34.18592592592593,38.32,39.1,0,0
2020-07-10,36.0,34.089629629629634,38.19,38.895999999999994,0,0
2020-07-11,36.4,33.989629629629626,38.19,38.895999999999994,0,0
2020-07-12,32.7,33.830370370370375,38.19,38.895999999999994,0,0
2020-07-13,32.3,33.75037037037036,38.19,38.895999999999994,0,0
2020-07-14,36.3,33.62296296296296,37.98,38.895999999999994,0,0
2020-07-15,36.3,33.47185185185185,36.81999999999999,38.8,0,0
2020-07-16,35.5,33.2637037037037,36.230000000000004,38.528,0,0
2020-07-17,35.4,33.10074074074074,36.1,36.84799999999999,0,0
2020-07-18,37.1,32.89259259259259,35.79,36.264,1,1
2020-07-19,35.9,32.62666666666667,35.63,36.1,1,0
2020-07-20,35.9,32.43777777777778,35.63,36.1,1,0
2020-07-21,34.9,32.24444444444445,35.46,36.1,0,0
2020-07-22,31.2,32.008148148148145,35.33,36.1,0,0
2020-07-23,33.8,31.78,35.06,35.728,0,0
2020-07-24,32.7,31.598518518518514,35.0,35.464,0,0
2020-07-25,33.2,31.419259259259263,34.9,35.232,0,0
2020-07-26,35.0,31.27555555555556,34.76,35.232,1,0
2020-07-27,35.0,31.200740740740745,34.76,35.232,1,0
2020-07-28,35.7,31.065185185185186,34.419999999999995,35.232,1,1
2020-07-29,36.7,30.965925925925937,33.89,35.028,1,1
2020-07-30,32.3,30.852592592592597,33.6,34.355999999999995,0,0
2020-07-31,32.1,30.772592592592602,33.2,33.8,0,0
2020-08-01,32.8,30.68,32.9,33.328,0,0
2020-08-02,35.1,30.682222222222226,32.9,33.2,1,1
2020-08-03,35.6,30.757037037037044,32.9,33.132,1,1
2020-08-04,34.6,30.74666666666667,32.9,33.132,1,1
2020-08-05,34.3,30.774074074074075,32.9,33.2,1,1
2020-08-06,32.3,30.85333333333333,32.83,33.132,0,0
2020-08-07,32.4,30.90814814814815,32.8,33.1,0,0
2020-08-08,31.5,30.999259259259258,32.9,33.2,0,0
2020-08-09,33.1,31.009629629629632,33.1,33.431999999999995,1,0
2020-08-10,31.4,31.061481481481476,33.2,33.791999999999994,0,0
2020-08-11,30.8,31.11111111111111,33.53,34.3,0,0
2020-08-12,32.6,31.14074074074074,33.66,34.61999999999999,0,0
2020-08-13,29.9,31.174814814814816,33.919999999999995,34.891999999999996,0,0
2020-08-14,28.3,31.205185185185183,34.230000000000004,34.891999999999996,0,0
2020-08-15,31.4,31.265185185185178,34.3,35.331999999999994,0,0
2020-08-16,31.1,31.265925925925924,34.3,35.331999999999994,0,0
2020-08-17,31.5,31.269629629629627,34.36,35.331999999999994,0,0
2020-08-18,32.9,31.22962962962963,34.36,35.331999999999994,0,0
2020-08-19,28.9,31.286666666666665,34.36,35.331999999999994,0,0
2020-08-20,29.7,31.32814814814814,34.36,35.331999999999994,0,0
2020-08-21,30.7,31.339999999999996,34.36,35.331999999999994,0,0
2020-08-22,30.2,31.355555555555554,34.53,35.331999999999994,0,0
2020-08-23,30.7,31.372592592592593,34.53,35.331999999999994,0,0
2020-08-24,29.7,31.452592592592588,34.7,35.331999999999994,0,0
2020-08-25,29.8,31.465185185185188,34.7,35.3,0,0
2020-08-26,30.7,31.431851851851846,34.7,35.331999999999994,0,0
2020-08-27,30.9,31.416296296296295,34.7,35.164,0,0
2020-08-28,31.0,31.41703703703703,34.76,35.232,0,0
2020-08-29,31.3,31.425925925925927,35.03,35.331999999999994,0,0
2020-08-30,29.9,31.43111111111111,35.0,35.232,0,0
2020-08-31,29.9,31.47851851851852,35.0,35.232,0,0
2020-09-01,29.9,31.499259259259258,35.0,35.232,0,0
2020-09-02,30.4,31.583703703703698,35.0,35.232,0,0
2020-09-03,29.9,31.64666666666666,35.03,35.3,0,0
2020-09-04,29.9,31.691851851851847,35.1,35.331999999999994,0,0
2020-09-05,29.9,31.7562962962963,35.13,35.623999999999995,0,0
2020-09-06,31.0,31.830370370370368,35.230000000000004,36.57999999999999,0,0
2020-09-07,30.4,31.87185185185185,35.3,37.632,0,0
2020-09-08,31.0,31.881481481481483,35.33,37.632,0,0
2020-09-09,32.1,31.958518518518517,35.61,37.632,0,0
2020-09-10,32.8,32.03481481481482,36.22,37.632,0,0
2020-09-11,33.4,32.1,36.56,37.632,0,0
2020-09-12,34.4,32.13037037037037,36.7,37.632,0,0
2020-09-13,34.3,32.23037037037037,36.79,37.632,0,0
2020-09-14,34.8,32.27925925925926,36.79,37.632,0,0
2020-09-15,34.8,32.221481481481476,36.79,37.632,0,0
2020-09-16,34.8,32.18888888888889,36.79,37.632,0,0
2020-09-17,34.7,32.15407407407408,36.79,37.632,0,0
2020-09-18,34.4,32.13555555555556,36.79,37.632,0,0
2020-09-19,34.3,32.10962962962964,36.7,37.6,0,0
2020-09-20,35.0,32.13111111111112,36.7,37.26,0,0
2020-09-21,35.1,32.19185185185185,36.7,37.26,0,0
2020-09-22,33.9,32.26592592592592,36.7,37.26,0,0
2020-09-23,33.7,32.36222222222222,36.7,37.632,0,0
2020-09-24,35.1,32.422222222222224,36.7,37.632,0,0
2020-09-25,36.1,32.53555555555555,37.13,37.732,0,0
2020-09-26,32.9,32.65555555555556,37.6,38.064,0,0
2020-09-27,32.0,32.788148148148146,37.730000000000004,38.064,0,0
2020-09-28,34.4,32.81555555555555,37.730000000000004,38.064,0,0
2020-09-29,34.3,32.87851851851851,37.730000000000004,38.064,0,0
2020-09-30,34.7,33.03407407407407,37.730000000000004,38.064,0,0
2020-10-01,35.2,33.17185185185184,37.730000000000004,38.064,0,0
2020-10-02,35.1,33.31333333333333,37.730000000000004,38.064,0,0
2020-10-03,34.9,33.41333333333333,37.730000000000004,38.064,0,0
2020-10-04,34.8,33.50666666666666,37.730000000000004,38.064,0,0
2020-10-05,34.7,33.53333333333333,37.730000000000004,38.064,0,0
2020-10-06,34.9,33.53925925925926,37.730000000000004,38.064,0,0
2020-10-07,34.6,33.559259259259264,37.63,38.0,0,0
2020-10-08,34.4,33.53851851851852,37.39,37.931999999999995,0,0
2020-10-09,34.1,33.48740740740741,37.36,37.931999999999995,0,0
2020-10-10,34.6,33.39333333333334,37.3,37.931999999999995,0,0
2020-10-11,34.3,33.25851851851852,37.03,37.564,0,0
2020-10-12,34.1,33.120000000000005,36.93,37.3,0,0
2020-10-13,33.8,33.058518518518525,36.83,37.164,0,0
2020-10-14,33.9,32.99333333333334,36.8,37.164,0,0
2020-10-15,33.2,32.927407407407415,36.730000000000004,37.096,0,0
2020-10-16,33.6,32.82222222222223,36.43,37.028,0,0
2020-10-17,33.7,32.66074074074075,36.4,37.028,0,0
2020-10-18,33.6,32.52666666666667,36.33,36.959999999999994,0,0
2020-10-19,31.7,32.400740740740744,36.3,36.75599999999999,0,0
2020-10-20,32.9,32.25259259259259,36.3,36.75599999999999,0,0
2020-10-21,31.9,32.074074074074076,35.96,36.687999999999995,0,0
2020-10-22,31.9,31.87333333333334,35.730000000000004,36.331999999999994,0,0
2020-10-23,32.0,31.70296296296296,35.56,36.164,0,0
2020-10-24,32.4,31.555555555555557,35.43,35.964,0,0
2020-10-25,31.5,31.43259259259259,34.96,35.732,0,0
2020-10-26,31.5,31.360740740740738,34.36,35.431999999999995,0,0
2020-10-27,30.3,31.259259259259252,34.089999999999996,35.196,0,0
2020-10-28,29.2,31.108888888888888,33.56,34.628,0,0
2020-10-29,29.1,30.937037037037037,33.5,34.16,0,0
2020-10-30,29.4,30.79703703703704,33.43,33.796,0,0
2020-10-31,29.7,30.674814814814816,33.3,33.564,0,0
2020-11-01,28.5,30.55481481481481,33.16,33.5,0,0
2020-11-02,28.6,30.447407407407404,32.93,33.364,0,0
2020-11-03,29.0,30.323703703703707,32.9,33.3,0,0
2020-11-04,29.2,30.197037037037035,32.9,33.3,0,0
2020-11-05,29.0,30.084444444444443,32.76,33.3,0,0
2020-11-06,28.9,29.974074074074075,32.6,33.096,0,0
2020-11-07,29.0,29.77481481481481,32.53,32.931999999999995,0,0
2020-11-08,28.5,29.579259259259256,32.43,32.632,0,0
2020-11-09,28.6,29.33925925925926,32.019999999999996,32.532,0,0
2020-11-10,27.9,29.05333333333333,31.6,32.331999999999994,0,0
2020-11-11,26.1,28.757037037037033,31.4,31.632,0,0
2020-11-12,26.2,28.506666666666664,31.3,31.532,0,0
2020-11-13,26.8,28.286666666666665,31.3,31.432,0,0
2020-11-14,27.3,28.07407407407407,31.23,31.4,0,0
2020-11-15,25.3,27.874814814814812,31.13,31.3,0,0
2020-11-16,25.2,27.687407407407406,30.759999999999998,31.232,0,0
2020-11-17,25.1,27.466666666666665,30.6,31.2,0,0
2020-11-18,24.3,27.288148148148146,30.53,30.995999999999995,0,0
2020-11-19,23.5,27.176296296296297,30.36,30.764,0,0
2020-11-20,24.1,26.988888888888887,29.66,30.632,0,0
2020-11-21,23.3,26.750370370370373,29.459999999999997,30.023999999999997,0,0
2020-11-22,22.7,26.582962962962966,29.4,29.6,0,0
2020-11-23,22.9,26.43037037037037,29.13,29.464,0,0
2020-11-24,23.6,26.25925925925926,28.89,29.264,0,0
2020-11-25,24.5,26.078518518518518,28.63,29.264,0,0
2020-11-26,21.6,25.944444444444443,28.63,29.264,0,0
2020-11-27,24.4,25.794814814814817,28.53,29.264,0,0
2020-11-28,24.9,25.6162962962963,28.5,29.132,0,0
2020-11-29,24.1,25.417037037037037,28.36,29.132,0,0
2020-11-30,25.7,25.262222222222228,28.3,29.132,0,0
2020-12-01,26.6,25.111851851851856,28.16,28.827999999999996,0,0
2020-12-02,27.6,24.943703703703704,28.16,28.827999999999996,0,0
2020-12-03,27.9,24.766666666666666,27.49,28.827999999999996,1,0
2020-12-04,28.3,24.48,27.23,27.955999999999992,1,1
2020-12-05,28.4,24.226666666666667,26.9,27.332,1,1
2020-12-06,28.6,24.005185185185184,26.63,27.232,1,1
2020-12-07,26.9,23.799259259259262,26.5,26.995999999999995,1,0
2020-12-08,27.1,23.560000000000002,26.43,26.5,1,1
2020-12-09,27.8,23.385925925925925,26.43,26.5,1,1
2020-12-10,27.0,23.247407407407405,26.43,26.5,1,1
2020-12-11,22.2,23.106666666666666,26.43,26.5,0,0
2020-12-12,24.7,22.982222222222227,26.5,26.532,0,0
2020-12-13,22.0,22.88888888888889,26.5,26.532,0,0
2020-12-14,21.3,22.83037037037037,26.43,26.532,0,0
2020-12-15,20.1,22.71925925925926,26.43,26.532,0,0
2020-12-16,19.6,22.572592592592596,26.259999999999998,26.532,0,0
2020-12-17,18.7,22.434814814814814,26.13,26.532,0,0
2020-12-18,20.6,22.28222222222222,26.0,26.432,0,0
2020-12-19,22.3,22.22,25.83,26.132,0,0
2020-12-20,23.5,22.214814814814815,25.66,26.032,0,0
2020-12-21,24.0,22.200740740740745,25.66,26.1,0,0
2020-12-22,22.6,22.194074074074074,25.83,26.1,0,0
2020-12-23,22.4,22.1637037037037,25.83,26.1,0,0
2020-12-24,22.2,22.06888888888889,25.83,26.1,0,0
2020-12-25,21.7,22.02074074074074,25.83,26.1,0,0
2020-12-26,22.5,21.94666666666667,25.83,26.1,0,0
2020-12-27,22.9,21.88296296296296,25.66,26.1,0,0
2020-12-28,18.6,21.78814814814815,25.83,26.1,0,0
2020-12-29,19.1,21.66444444444444,25.69,26.1,0,0
2020-12-30,18.1,21.55185185185185,25.69,26.032,0,0
