date,tmax,tmin,tmean,rh_mean,wind_speed_max,pressure_mean,solar_radiation_sum,cloud_cover_mean
2024-12-10,21.1,10.3,15.1,51,8.2,967.4,14.14,0
2024-12-11,21.9,8.9,14.7,39,6.3,967.0,14.39,4
2024-12-12,20.7,8.4,14.4,37,10.1,966.3,14.31,3
2024-12-13,21.4,11.0,15.7,34,12.3,968.4,14.35,14
2024-12-14,23.0,9.0,15.8,31,10.9,968.3,14.36,0
2024-12-15,22.6,9.4,15.4,34,8.0,968.7,14.49,0
2024-12-16,22.4,8.1,14.8,53,7.2,966.9,14.36,0
2024-12-17,22.2,8.1,14.8,60,8.0,965.4,13.96,0
2024-12-18,21.6,9.2,15.0,60,9.7,965.2,14.17,14
2024-12-19,20.8,9.5,14.5,71,12.2,964.4,13.6,0
2024-12-20,21.8,11.6,15.9,69,10.9,964.6,13.25,7
2024-12-21,22.9,10.4,16.1,61,10.3,965.4,13.84,18
2024-12-22,22.0,10.9,16.0,63,11.4,964.9,13.75,20
2024-12-23,18.5,12.8,15.3,69,12.4,964.1,9.53,41
2024-12-24,20.5,11.6,15.3,80,10.3,965.6,12.32,17
2024-12-25,20.2,11.2,15.1,80,10.5,968.3,10.47,31
2024-12-26,20.8,11.9,16.0,76,13.0,969.8,9.89,45
2024-12-27,19.3,14.7,16.4,93,10.9,967.8,5.47,81
2024-12-28,19.9,12.2,16.0,79,11.3,968.1,13.34,35
2024-12-29,18.6,9.3,13.1,75,9.8,970.1,14.16,0
2024-12-30,18.5,6.6,12.3,82,8.6,969.3,14.03,0
2024-12-31,16.9,7.4,11.2,88,6.5,969.6,11.48,48
